episode,score
0,0.042499999050050974
1,0.011499999742954969
2,0.0
3,0.0019999999552965165
4,0.013999999687075614
5,0.011999999731779098
6,0.004999999888241291
7,0.0009999999776482583
8,0.0
9,0.01749999960884452
10,0.02799999937415123
11,0.026999999396502973
12,0.008999999798834323
13,0.025999999418854714
14,0.012999999709427357
15,0.0029999999329447745
16,0.024999999441206455
17,0.005999999865889549
18,0.018499999586492778
19,0.021999999508261682
20,0.007499999832361937
21,0.0
22,0.006999999843537807
23,0.0054999998770654205
24,0.011499999742954969
25,0.03249999927356839
26,0.004999999888241291
27,0.005999999865889549
28,0.024999999441206455
29,0.013499999698251487
30,0.006999999843537807
31,0.014499999675899744
32,0.007499999832361937
33,0.0034999999217689036
34,0.0029999999329447745
35,0.023999999463558196
36,0.019999999552965164
37,0.015999999642372132
38,0.009499999787658453
39,0.004499999899417162
40,0.006999999843537807
41,0.004999999888241291
42,0.0
43,0.0
44,0.013499999698251487
45,0.008999999798834323
46,0.015499999653548003
47,0.0
48,0.0
49,0.008999999798834323
50,0.013499999698251487
51,0.012499999720603228
52,0.024999999441206455
53,0.017999999597668646
54,0.0064999998547136785
55,0.022999999485909937
56,0.004499999899417162
57,0.0064999998547136785
58,0.010999999754130841
59,0.007499999832361937
60,0.015499999653548003
61,0.0029999999329447745
62,0.004499999899417162
63,0.0054999998770654205
64,0.0
65,0.007999999821186066
66,0.024499999452382328
67,0.008499999810010195
68,0.009999999776482582
69,0.025999999418854714
70,0.008999999798834323
71,0.008499999810010195
72,0.011999999731779098
73,0.009499999787658453
74,0.004999999888241291
75,0.0
76,0.010499999765306712
77,0.0
78,0.0
79,0.0019999999552965165
80,0.006999999843537807
81,0.010999999754130841
82,0.020499999541789292
83,0.0
84,0.0019999999552965165
85,0.008999999798834323
86,0.008999999798834323
87,0.004499999899417162
88,0.0
89,0.010499999765306712
90,0.0064999998547136785
91,0.0064999998547136785
92,0.0034999999217689036
93,0.0054999998770654205
94,0.012499999720603228
95,0.015499999653548003
96,0.009999999776482582
97,0.0
98,0.004999999888241291
99,0.011999999731779098
100,0.0064999998547136785
101,0.01699999962002039
102,0.017999999597668646
103,0.0064999998547136785
104,0.021999999508261682
105,0.0
106,0.0064999998547136785
107,0.020999999530613423
108,0.0
109,0.0
110,0.028999999351799487
111,0.009999999776482582
112,0.017999999597668646
113,0.010999999754130841
114,0.0019999999552965165
115,0.026999999396502973
116,0.013999999687075614
117,0.012499999720603228
118,0.0
119,0.020499999541789292
120,0.010499999765306712
121,0.004999999888241291
122,0.0
123,0.003999999910593033
124,0.0
125,0.006999999843537807
126,0.009499999787658453
127,0.0054999998770654205
128,0.02349999947473407
129,0.007999999821186066
130,0.012999999709427357
131,0.0054999998770654205
132,0.02849999936297536
133,0.02249999949708581
134,0.0034999999217689036
135,0.009499999787658453
136,0.0
137,0.0034999999217689036
138,0.0054999998770654205
139,0.011999999731779098
140,0.011999999731779098
141,0.009499999787658453
142,0.012499999720603228
143,0.008999999798834323
144,0.0
145,0.008499999810010195
146,0.02149999951943755
147,0.011499999742954969
148,0.007999999821186066
149,0.0029999999329447745
150,0.0054999998770654205
151,0.007999999821186066
152,0.009499999787658453
153,0.0064999998547136785
154,0.007499999832361937
155,0.0
156,0.0064999998547136785
157,0.012999999709427357
158,0.012999999709427357
159,0.013499999698251487
160,0.019999999552965164
161,0.03349999925121665
162,0.01649999963119626
163,0.010499999765306712
164,0.007999999821186066
165,0.008499999810010195
166,0.0
167,0.0
168,0.008999999798834323
169,0.0
170,0.014499999675899744
171,0.012999999709427357
172,0.010999999754130841
173,0.0
174,0.004999999888241291
175,0.011999999731779098
176,0.021999999508261682
177,0.010999999754130841
178,0.024999999441206455
179,0.01649999963119626
180,0.019999999552965164
181,0.020999999530613423
182,0.0
183,0.011499999742954969
184,0.005999999865889549
185,0.003999999910593033
186,0.0054999998770654205
187,0.0064999998547136785
188,0.015999999642372132
189,0.0
190,0.006999999843537807
191,0.026999999396502973
192,0.015499999653548003
193,0.009499999787658453
194,0.018999999575316905
195,0.021999999508261682
196,0.011999999731779098
197,0.024999999441206455
198,0.01649999963119626
199,0.0019999999552965165
200,0.008499999810010195
201,0.005999999865889549
