episode,score
162,36.82399917691946
163,36.5159991838038
164,36.68649917999282
165,36.47749918466434
166,36.14149919217452
167,36.157499191816896
168,36.80149917742237
169,36.21799919046462
170,37.069499171432106
171,36.58899918217212
172,36.87949917567894
173,36.76199917830527
174,36.46299918498844
175,37.51799916140735
176,36.70399917960167
177,36.86349917603657
178,36.74349917871878
179,36.231499190162864
180,37.02899917233735
181,36.70899917948991
182,36.53199918344617
183,37.19049916872755
184,37.04699917193502
185,36.599499181937425
186,36.56749918265268
187,36.62849918128923
188,37.163999169319865
189,36.75349917849526
190,36.65799918062985
191,36.382499186787754
192,37.02749917237088
193,36.81999917700887
194,36.0249991947785
195,37.03699917215854
196,36.44649918535724
197,36.27299918923527
198,36.431499185692516
199,36.771499178092924
200,36.826999176852404
201,36.95349917402491
202,36.130499192420395
203,36.805999177321794
204,36.191499191056934
205,35.669499202724545
206,36.538999183289704
207,36.76449917824939
208,36.59249918209389
209,36.33799918778241
210,36.86199917607009
211,36.92449917467311
212,36.653499180730435
213,36.196499190945175
214,36.36399918720126
215,36.519499183725564
216,36.50699918400496
217,36.715499179344626
218,36.003999195247886
219,35.67149920267984
220,36.578999182395634
221,36.83999917656183
222,36.351499187480655
223,36.734999178908765
224,35.82149919932708
225,36.57949918238446
226,36.66749918041751
227,36.44099918548018
228,36.29249918879941
229,36.58549918225035
230,36.2839991889894
231,35.93349919682369
232,35.700499202031644
233,36.11849919268862
234,36.216999190486966
235,36.467499184887856
236,36.6029991818592
237,36.38799918666482
238,36.227499190252274
239,36.63499918114394
240,36.19949919087812
241,36.48149918457493
242,36.114999192766845
243,36.31099918838591
244,36.211999190598725
245,36.420999185927215
246,35.13099921476096
247,36.032499194610864
248,36.652499180752784
249,36.077499193605036
250,36.72699917908758
251,36.156499191839245
252,35.6954992021434
253,35.97049919599667
254,35.65049920314923
255,35.763999200612304
256,36.564499182719736
257,35.70849920185283
258,36.38299918677658
259,36.47699918467551
260,35.84199919886887
261,37.05599917173386
262,36.131999192386864
263,36.276499189157036
264,35.879999198019505
265,35.85599919855595
266,36.214499190542845
267,36.33749918779358
268,35.390499208960684
269,36.68949917992577
270,35.58849920453504
271,36.36249918723479
272,36.272499189246446
273,36.170499191526325
274,36.07149919373914
275,36.22249919036403
276,36.481999184563755
277,35.335999210178855
278,35.61599920392037
279,36.52799918353558
280,35.77449920037761
281,36.48849918441847
282,35.69899920206517
283,36.637999181076886
284,36.503499184083196
285,36.348499187547716
286,36.41899918597191
287,36.391499186586586
288,37.046499171946195
289,36.11949919266626
290,36.811499177198854
291,37.4174991636537
292,36.76099917832762
293,35.60249920422211
294,36.485499184485526
295,36.486999184451996
296,36.06249919394031
297,36.63199918121099
298,36.33349918788299
299,36.50999918393791
300,36.13099919240922
301,35.98749919561669
302,36.13499919231981
303,36.10549919297919
304,35.95199919641018
305,36.10549919297919
306,36.427499185781926
307,35.67799920253456
308,35.73449920127168
309,35.48949920674786
310,36.34049918772653
311,36.10749919293448
312,35.94749919651076
313,36.808499177265915
314,35.3659992095083
315,35.75449920082465
316,35.63099920358509
317,35.92999919690192
318,35.937999196723105
319,35.97199919596314
320,35.87649919809773
321,36.287999188899995
322,36.6444991809316
323,35.97199919596314
324,36.695999179780486
325,36.268499189335856
326,35.34549920996651
327,36.26549918940291
328,35.997999195382
329,36.89349917536602
330,36.00949919512495
331,36.04249919438735
332,35.72399920150637
333,35.38099920917303
334,35.98749919561669
335,35.709499201830475
336,36.059499194007365
337,36.097999193146826
338,36.14149919217452
339,35.86399919837713
340,35.81699919942766
341,36.036499194521454
342,35.85099919866771
343,35.670499202702196
344,36.01599919497967
345,36.043999194353816
346,35.73349920129404
347,35.587999204546215
348,35.52749920589849
349,35.957499196287245
350,36.30199918858707
351,35.61349920397625
352,35.20899921301752
353,35.70649920189753
354,35.030999216996136
355,35.85649919854477
356,35.83399919904768
357,35.37949920920655
358,35.5669992050156
359,35.54499920550734
360,35.958499196264896
361,35.6519992031157
362,35.43099920805544
363,36.04649919429794
364,36.30949918841943
365,36.06049919398502
366,35.85649919854477
367,36.79849917748943
368,36.32149918815121
369,36.069999193772674
370,36.635499181132765
371,36.64649918088689
372,36.72499917913228
373,36.12349919257686
374,36.04299919437617
375,36.20049919085577
376,36.68949917992577
377,36.54599918313325
378,36.42299918588251
379,36.62099918145687
380,36.63499918114394
381,36.37449918696657
382,35.883499197941276
383,36.16749919159338
384,36.2859991889447
385,36.49699918422848
386,36.526999183557926
387,36.108499192912134
388,36.3274991880171
389,36.401999186351894
390,36.13499919231981
391,36.01199919506907
392,36.60649918178096
393,36.88199917562306
394,36.05899919401854
395,36.38049918683246
396,35.70749920187518
397,36.303499188553545
398,36.485499184485526
399,36.193499191012236
