episode,score
0,0.5634999874047935
1,0.6459999855607748
2,0.5754999871365726
3,0.6214999861083925
4,0.6294999859295786
5,0.6849999846890569
6,1.0444999766536056
7,1.2179999727755786
8,1.5004999664612115
9,1.9779999557882548
10,2.05249995412305
11,1.8444999587722122
12,2.501999944075942
13,3.2434999275021257
14,3.527999921143055
15,3.52499992121011
16,4.061999909207225
17,4.941499889548868
18,6.107999863475561
19,6.546999853663147
20,8.233499815966933
21,9.42449978934601
22,12.064499730337412
23,14.437499677296728
24,17.588999606855214
25,22.680999493040144
26,24.404499454516916
27,25.412999431975187
28,31.204499302525072
29,32.94849926354364
30,36.45299918521196
31,36.72499917913228
32,37.72349915681407
33,38.062999149225654
34,37.629999158903956
35,37.879499153327195
36,38.15949914706871
37,37.877999153360726
38,38.162499147001654
39,38.00299915056676
40,37.64849915849045
41,38.17699914667755
42,37.94399915188551
43,38.19499914627522
44,37.84149915417656
45,38.090999148599806
46,38.02899914998561
47,37.15949916942045
48,37.766999155841766
49,37.09249917091802
50,37.18349916888401
51,36.85699917618185
52,37.84799915403128
53,37.190999168716374
54,37.040999172069135
55,37.893999153003094
56,37.618499159161004
57,37.06249917158857
58,37.5439991608262
59,37.55299916062504
60,37.20999916829169
61,37.20849916832522
62,37.70049915732816
63,36.16249919170514
64,36.06599919386208
65,35.728499201405796
66,36.7564991784282
67,36.96299917381257
68,37.80949915489182
69,36.86349917603657
70,37.01399917267263
71,37.54149916088208
72,37.24499916750938
73,37.351499165128914
74,36.40749918622896
75,36.711999179422854
76,37.12599917016924
77,36.405499186273666
78,36.58999918214977
79,36.88299917560071
80,37.42449916349724
81,37.23549916772172
82,36.980499173421414
83,36.767499178182334
84,37.37149916468188
85,37.75249915616587
86,37.23449916774407
87,37.32249916577712
88,36.97449917355552
89,37.61099915932864
90,37.45649916278198
91,35.63899920340627
92,37.25149916736409
93,37.76899915579706
94,37.18549916883931
95,36.86349917603657
96,36.91999917477369
97,37.18849916877225
98,36.059499194007365
99,36.83799917660654
100,36.1264991925098
101,37.371999164670704
102,36.37149918703362
103,36.82599917687476
104,36.68299918007106
105,36.10449919300154
106,35.35049920985475
107,36.78699917774647
108,36.64499918092042
109,35.18049921365455
110,36.83749917661771
111,36.596999181993304
112,37.23549916772172
113,37.410499163810165
114,37.874499153438954
115,37.522999161295594
116,37.77699915561825
117,37.13649916993454
118,36.46849918486551
119,36.428999185748395
120,36.00949919512495
121,37.456999162770806
122,37.28849916653708
123,36.4269991857931
124,35.631999203562735
125,36.059499194007365
126,36.015499194990845
127,34.706999224238096
128,35.97449919590726
129,37.03899917211383
130,37.358999164961276
131,35.495999206602576
132,36.22549919029698
133,33.58699924927205
134,35.20749921305105
135,35.66749920276925
136,37.18399916887283
137,36.41749918600544
138,36.205499190744014
139,36.87149917585775
140,36.72399917915463
141,36.5119991838932
142,36.43249918567017
143,37.10799917057157
144,36.185999191179874
145,36.594499182049184
146,37.56999916024506
147,37.051499171834436
148,36.96699917372316
149,36.55249918298796
150,37.3054991661571
151,37.5934991597198
152,37.7509991561994
153,37.52649916121736
154,37.12849917011336
155,35.62199920378625
156,37.41799916364253
157,36.711999179422854
158,35.27199921160936
159,36.69199917986989
160,36.60899918172508
161,36.41549918605015
162,36.79799917750061
163,37.216999168135224
164,37.22799916788936
165,35.881499197985974
166,36.28999918885529
167,35.59949920428917
168,34.427999230474235
169,35.31599921062589
170,34.643499225657436
171,36.84699917640537
172,35.820499199349435
173,34.740499223489316
174,35.01899921726435
175,34.657999225333334
176,35.17249921383336
177,35.73949920115992
178,36.621499181445685
179,37.631499158870426
180,37.88599915318191
181,37.625999158993366
182,37.31949916584417
183,36.418499185983094
184,33.1279992595315
185,37.49749916186556
186,36.92799917459488
187,35.42999920807779
188,35.960999196209016
189,36.72399917915463
190,35.281999211385845
191,35.12649921486154
192,35.93649919675663
193,36.043999194353816
194,36.40499918628484
195,35.87549919812009
