episode,score
113,37.503499161731455
114,36.920999174751344
115,37.470999162457886
116,37.301999166235326
117,35.997499195393175
118,37.801999155059455
119,36.66999918036163
120,36.66649918043986
121,35.7824992001988
122,36.26799918934703
123,35.74649920100346
124,35.759999200701714
125,36.475499184709044
126,36.93799917437136
127,35.79449919993058
128,35.4259992081672
129,36.02649919474497
130,36.52349918363616
131,36.32199918814003
132,36.774999178014696
133,36.27949918908998
134,36.0124991950579
135,36.53099918346852
136,35.36699920948595
137,34.83799922131002
138,36.679499180149286
139,37.21049916828051
140,37.0029991729185
141,37.55699916053563
142,37.98349915100262
143,37.17249916912988
144,37.36649916479364
145,36.96049917386845
146,36.267499189358205
147,36.9884991732426
148,35.84599919877947
149,37.19799916855991
150,36.984499173332004
151,37.88099915329367
152,37.026999172382055
153,37.06249917158857
154,36.41099918615073
155,37.2889991665259
156,37.490499162022026
157,37.69149915752932
158,37.67699915785342
159,37.34649916524067
160,35.7514992008917
161,37.628999158926305
162,37.76349915592
163,36.93099917452783
164,36.537499183323234
165,35.17299921382219
166,37.2164991681464
167,37.273499166872355
168,37.79899915512651
169,37.43449916327372
170,37.3179991658777
171,36.985499173309655
172,37.414499163720755
173,37.60999915935099
174,37.55849916050211
175,37.259499167185275
176,35.08049921588972
177,33.864999243058264
178,36.41149918613955
179,36.384999186731875
180,35.92199919708073
181,36.331999187916516
182,36.55249918298796
183,37.57349916016683
184,36.543999183177945
185,37.19049916872755
186,35.183999213576314
187,36.66849918039516
188,36.51899918373674
189,37.44399916306138
190,35.19249921338633
191,37.451999162882565
192,37.449499162938444
193,36.36749918712303
194,37.60249915951863
195,38.06449914919212
196,37.22149916803464
197,37.08299917113036
198,36.774999178014696
199,37.37999916449189
200,37.40699916388839
201,36.39499918650836
202,36.79899917747825
203,36.87649917574599
204,37.65799915827811
205,37.1334991700016
206,34.1474992367439
207,32.782499267254025
208,35.2809992114082
209,36.19549919096753
210,33.88149924268946
211,36.19049919107929
212,35.79149919999763
213,37.40999916382134
214,36.185999191179874
215,37.862499153707176
216,37.412999163754286
217,38.02499915007502
218,37.80799915492535
219,37.230999167822304
220,36.21999919041991
221,36.34449918763712
222,36.132999192364515
223,37.17599916905165
224,35.70849920185283
225,34.913499219622466
226,34.96649921843782
227,36.9904991731979
228,37.8319991543889
229,36.83399917669594
230,37.434999163262546
231,34.12999923713505
232,35.551999205350874
233,37.162499169353396
234,36.69949917970225
235,37.646999158523975
236,34.31799923293293
237,35.83399919904768
238,37.206499168369916
239,37.12749917013571
240,37.46199916265905
241,37.752999156154694
242,37.02749917237088
243,37.32699916567653
244,36.89699917528778
245,37.42949916338548
246,36.291999188810586
247,35.58749920455739
248,37.05999917164445
249,38.110499148163946
250,37.491999161988495
251,36.21849919045344
252,37.20299916844815
253,36.382499186787754
254,36.53449918339029
255,35.714499201718716
256,34.63399922586977
257,37.41399916373193
258,37.241499167587605
259,36.845999176427725
260,36.95999917387962
261,36.51499918382615
262,35.148999214358625
263,36.16649919161573
264,35.67149920267984
265,37.14249916980043
266,35.28399921134114
267,34.611499226372686
268,34.12649923721328
269,35.63849920341745
270,32.626499270740894
271,28.92399935349822
272,25.01399944089353
273,32.548999272473154
274,32.68099926952273
275,35.19299921337515
276,34.01199923977256
277,32.414499275479464
278,32.906499264482406
279,33.35949925435707
280,36.209499190654604
281,34.78699922244996
282,36.562999182753266
283,35.630499203596266
284,37.75749915605411
285,36.86249917605892
286,36.707999179512264
287,35.463999207317826
288,32.07149928314611
289,33.03349926164374
290,35.62249920377508
291,35.04499921668321
292,36.01649919496849
293,36.68449918003753
294,36.24499918986112
295,37.56749916030094
296,35.06049921633676
297,36.4704991848208
298,34.890499220136554
299,36.522999183647336
300,35.182499213609844
301,36.93199917450547
302,36.74649917865172
303,35.36149920960888
304,36.68949917992577
305,37.65699915830046
306,37.75649915607646
307,37.84999915398657
308,37.92149915238842
309,35.724999201484025
310,35.59249920444563
311,37.14099916983396
312,36.831999176740645
313,37.11049917051569
314,37.121499170269814
315,37.05649917172268
316,37.968499151337895
317,37.32599916569889
318,36.35799918733537
319,36.00549919521436
320,36.45249918522313
321,34.86399922072887
322,35.9834991957061
323,36.245499189849944
324,34.01899923961609
325,33.635999248176816
326,36.035999194532636
327,36.176999191381036
328,36.33649918781593
329,36.7024991796352
330,36.54049918325618
331,35.03799921683967
332,34.679999224841595
333,35.01549921734259
334,36.91349917491898
335,36.29699918869883
336,35.99699919540435
337,36.967499173711985
338,37.1334991700016
339,35.129499214794485
340,36.80099917743355
341,36.93649917440489
342,36.36499918717891
343,37.13249917002395
344,35.30349921090529
345,36.347499187570065
346,36.599499181937425
347,37.301999166235326
348,35.73549920124933
349,37.04599917195738
350,36.57649918245151
351,37.18399916887283
352,37.22349916798994
353,37.752999156154694
354,36.8579991761595
355,34.97099921833724
356,36.750499178562315
357,36.92299917470664
358,37.19549916861579
359,37.836999154277144
360,36.96849917368964
361,36.206999190710484
362,37.255499167274685
363,37.48249916220084
364,37.903999152779576
365,36.36999918706715
366,36.271499189268795
367,36.46949918484315
368,36.0664991938509
369,36.54349918318913
370,34.16349923638627
371,36.13349919235334
372,34.94449921892956
373,35.31399921067059
374,34.88399922028184
375,36.05999919399619
376,34.71699922401458
377,35.71949920160696
378,36.55599918290973
379,35.26799921169877
380,36.97849917346612
381,36.63099918123335
382,36.38049918683246
383,35.56649920502677
384,37.17249916912988
385,37.077499171253294
386,37.139499169867484
387,38.18399914652109
388,37.7469991562888
389,36.68349918005988
390,36.80299917738885
391,37.25649916725233
392,37.35849916497246
393,37.13099917005748
394,36.88399917557835
395,37.065499171521516
396,37.51099916156382
397,37.12349917022512
398,36.543999183177945
399,37.34449916528538
